name,kana,lat,lng,closed
航空公園,こうくうこうえん,35.798272,139.465641,0
新所沢,しんところざわ,35.805854,139.457069,0
入曽,いりそ,35.832481,139.427304,0
狭山市,さやまし,35.856936,139.413015,0
新狭山,しんさやま,35.873993,139.433499,0
南大塚,みなみおおつか,35.889663,139.454189,0
本川越,ほんかわごえ,35.913524,139.481125,0
萩山,はぎやま,35.740759,139.476903,0
小川,おがわ,35.737573,139.463493,0
東大和市,ひがしやまとし,35.732829,139.434249,0
玉川上水,たまがわじょうすい,35.731751,139.418435,0
武蔵砂川,むさしすながわ,35.728876,139.392319,0
西武立川,せいぶたちかわ,35.7262,139.370124,0
西武園,せいぶえん,35.767684,139.448904,0
恋ヶ窪,こいがくぼ,35.711385,139.463944,0
鷹の台,たかのだい,35.723097,139.461155,0
一橋学園,ひとつばしがくえん,35.72217,139.480039,0
青梅街道,おうめかいどう,35.73098,139.476628,0
八坂,やさか,35.744925,139.467676,0
武蔵大和,むさしやまと,35.756427,139.444008,0
新小金井,しんこがねい,35.695908,139.526603,0
多磨,たま,35.676821,139.51713,0
白糸台,しらいとだい,35.666517,139.509862,0
競艇場前,きょうていじょうまえ,35.656232,139.499721,0
是政,これまさ,35.656242,139.488592,0
京成上野,けいせいうえの,35.711232,139.773571,0
新三河島,しんみかわしま,35.73714,139.773834,0
町屋,まちや,35.742354,139.781499,0
町屋駅前,まちやえきまえ,35.74275,139.781145,0
千住大橋,せんじゅおおはし,35.74243,139.796934,0
堀切菖蒲園,ほりきりしょうぶえん,35.747649,139.827545,0
お花茶屋,おはなぢゃや,35.747585,139.83988,0
青砥,あおと,35.745883,139.856292,0
京成高砂,けいせいたかさご,35.750932,139.866875,0
京成小岩,けいせいこいわ,35.742158,139.88371,0
江戸川,えどがわ,35.737723,139.896226,0
国府台,こうのだい,35.736301,139.90322,0
市川真間,いちかわまま,35.73121,139.911717,0
菅野,すがの,35.728272,139.919413,0
鬼越,おにごえ,35.719776,139.937932,0
京成中山,けいせいなかやま,35.716998,139.944203,0
東中山,ひがしなかやま,35.714385,139.952683,0
京成西船,けいせいにしふな,35.711627,139.958863,0
海神,かいじん,35.705888,139.971888,0
大神宮下,だいじんぐうした,35.693945,139.991431,0
船橋競馬場,ふなばしけいばじょう,35.689606,139.997998,0
谷津,やつ,35.685257,140.007658,0
京成津田沼,けいせいつだぬま,35.68364,140.024823,0
京成大久保,けいせいおおくぼ,35.686016,140.048629,0
実籾,みもみ,35.686852,140.068289,0
八千代台,やちよだい,35.701465,140.090942,0
京成大和田,けいせいおおわだ,35.712309,140.108578,0
勝田台,かつただい,35.715445,140.126053,0
東葉勝田台,とうようかつただい,35.716909,140.125725,0
志津,しづ,35.717406,140.144982,0
ユーカリが丘,ゆーかりがおか,35.721801,140.156354,0
京成臼井,けいせいうすい,35.730017,140.180796,0
京成佐倉,けいせいさくら,35.725205,140.229633,0
大佐倉,おおさくら,35.729908,140.25079,0
京成酒々井,けいせいしすい,35.736867,140.270132,0
宗吾参道,そうごさんどう,35.752669,140.280975,0
公津の杜,こうづのもり,35.760446,140.294904,0
東成田,ひがしなりた,35.770091,140.387225,0
京成曳舟,けいせいひきふね,35.718441,139.820012,0
八広,やひろ,35.727687,139.828738,0
四ツ木,よつぎ,35.731962,139.834918,0
京成立石,けいせいたていし,35.738281,139.848558,0
柴又,しばまた,35.756323,139.875188,0
検見川,けみがわ,35.652512,140.066656,0
京成稲毛,けいせいいなげ,35.637783,140.085505,0
みどり台,みどりだい,35.624994,140.097413,0
西登戸,にしのぶと,35.617615,140.102801,0
新千葉,しんちば,35.612455,140.108557,0
千葉中央,ちばちゅうおう,35.607354,140.117809,0
千葉寺,ちばでら,35.590311,140.132236,0
大森台,おおもりだい,35.584126,140.149398,0
学園前,がくえんまえ,35.560364,140.158416,0
おゆみ野,おゆみの,35.550029,140.166264,0
ちはら台,ちはらだい,35.534017,140.17029,0
千葉ニュータウン中央,ちばにゅーたうんちゅうおう,35.800175,140.116159,0
印旛日本医大,いんばにほんいだい,35.787512,140.203112,0
成田湯川,なりたゆかわ,35.799657,140.291078,0
笹塚,ささづか,35.673758,139.667251,0
代田橋,だいたばし,35.671092,139.659413,0
明大前,めいだいまえ,35.668758,139.650352,0
下高井戸,しもたかいど,35.66615,139.641372,0
桜上水,さくらじょうすい,35.66768,139.63129,0
上北沢,かみきたざわ,35.668857,139.62329,0
八幡山,はちまんやま,35.669982,139.614927,0
芦花公園,ろかこうえん,35.670479,139.608247,0
千歳烏山,ちとせからすやま,35.667921,139.60067,0
仙川,せんがわ,35.662257,139.584908,0
つつじヶ丘,つつじがおか,35.657936,139.575103,0
柴崎,しばさき,35.653997,139.56658,0
国領,こくりょう,35.650087,139.558036,0
布田,ふだ,35.649904,139.551557,0
調布,ちょうふ,35.652181,139.543988,0
西調布,にしちょうふ,35.657169,139.529822,0
飛田給,とびたきゅう,35.660121,139.523666,0
武蔵野台,むさしのだい,35.664159,139.511289,0
多磨霊園,たまれいえん,35.666197,139.502615,0
東府中,ひがしふちゅう,35.668766,139.495257,0
府中,ふちゅう,35.672245,139.4799,0
中河原,なかがわら,35.659549,139.457602,0
聖蹟桜ヶ丘,せいせきさくらがおか,35.650814,139.446979,0
百草園,もぐさえん,35.657362,139.431285,0
高幡不動,たかはたふどう,35.662361,139.412953,0
南平,みなみだいら,35.654559,139.392008,0
平山城址公園,ひらやまじょうしこうえん,35.647371,139.379926,0
長沼,ながぬま,35.642788,139.365849,0
北野,きたの,35.644479,139.354489,0
京王八王子,けいおうはちおうじ,35.657416,139.343851,0
京王多摩川,けいおうたまがわ,35.644499,139.536606,0
京王稲田堤,けいおういなだづつみ,35.633895,139.531099,0
京王よみうりランド,けいおうよみうりらんど,35.632934,139.517597,0
稲城,いなぎ,35.636166,139.500398,0
若葉台,わかばだい,35.619325,139.472189,0
京王永山,けいおうながやま,35.630102,139.448204,0
小田急永山,おだきゅうながやま,35.629972,139.447943,0
京王多摩センター,けいおうたませんたー,35.62518,139.42402,0
小田急多摩センター,おだきゅうたませんたー,35.624902,139.424298,0
多摩センター,たませんたー,35.623724,139.422782,0
京王堀之内,けいおうほりのうち,35.624438,139.400314,0
南大沢,みなみおおさわ,35.6141,139.3798,0
多摩境,たまさかい,35.601826,139.366987,0
京王片倉,けいおうかたくら,35.644343,139.337035,0
山田,やまだ,35.644411,139.321082,0
めじろ台,めじろだい,35.643601,139.308446,0
狭間,はざま,35.640637,139.293808,0
高尾山口,たかおさんぐち,35.632377,139.269856,0
府中競馬正門前,ふちゅうけいばせいもんまえ,35.668288,139.485019,0
多摩動物公園,たまどうぶつこうえん,35.649215,139.404627,0
神泉,しんせん,35.657244,139.693579,0
駒場東大前,こまばとうだいまえ,35.65868,139.684308,0
池ノ上,いけのうえ,35.660402,139.67344,0
下北沢,しもきたざわ,35.661539,139.66691,0
新代田,しんだいた,35.662593,139.660524,0
東松原,ひがしまつばら,35.662634,139.655535,0
永福町,えいふくちょう,35.67629,139.642733,0
西永福,にしえいふく,35.678918,139.634936,0
浜田山,はまだやま,35.681603,139.627528,0
高井戸,たかいど,35.683253,139.615115,0
富士見ヶ丘,ふじみがおか,35.684805,139.607072,0
久我山,くがやま,35.688138,139.599211,0
三鷹台,みたかだい,35.692046,139.589298,0
井の頭公園,いのかしらこうえん,35.697304,139.583112,0
初台,はつだい,35.68123,139.686354,0
幡ヶ谷,はたがや,35.677061,139.676183,0
南新宿,みなみしんじゅく,35.683483,139.69867,0
参宮橋,さんぐうばし,35.678586,139.693568,0
代々木八幡,よよぎはちまん,35.669715,139.688913,0
代々木公園,よよぎこうえん,35.669187,139.689099,0
代々木上原,よよぎうえはら,35.669159,139.680153,0
東北沢,ひがしきたざわ,35.665379,139.673014,0
世田谷代田,せたがやだいた,35.65834,139.661557,0
梅ヶ丘,うめがおか,35.656024,139.653628,0
豪徳寺,ごうとくじ,35.653807,139.647381,0
山下,やました,35.653844,139.646509,0
経堂,きょうどう,35.650991,139.635993,0
千歳船橋,ちとせふなばし,35.647616,139.624544,0
祖師ヶ谷大蔵,そしがやおおくら,35.643236,139.609659,0
成城学園前,せいじょうがくえんまえ,35.640114,139.598958,0
喜多見,きたみ,35.636697,139.587445,0
狛江,こまえ,35.632001,139.577127,0
和泉多摩川,いずみたまがわ,35.627349,139.573695,0
向ヶ丘遊園,むこうがおかゆうえん,35.617273,139.564719,0
生田,いくた,35.614954,139.542024,0
読売ランド前,よみうりらんどまえ,35.614723,139.527903,0
百合ヶ丘,ゆりがおか,35.60903,139.516121,0
新百合ヶ丘,しんゆりがおか,35.603705,139.507608,0
柿生,かきお,35.589597,139.497614,0
鶴川,つるかわ,35.583077,139.481759,0
玉川学園前,たまがわがくえんまえ,35.563486,139.463388,0
相模大野,さがみおおの,35.532208,139.437836,0
小田急相模原,おだきゅうさがみはら,35.515134,139.422571,0
相武台前,そうぶだいまえ,35.499294,139.408509,0
座間,ざま,35.480913,139.399899,0
本厚木,ほんあつぎ,35.439338,139.364261,0
愛甲石田,あいこういしだ,35.417634,139.344098,0
伊勢原,いせはら,35.396081,139.313768,0
鶴巻温泉,つるまきおんせん,35.381131,139.277813,0
東海大学前,とうかいだいがくまえ,35.373151,139.271236,0
秦野,はだの,35.370075,139.226009,0
渋沢,しぶさわ,35.374032,139.184405,0
新松田,しんまつだ,35.345082,139.139848,0
開成,かいせい,35.326532,139.135785,0
栢山,かやま,35.310679,139.14258,0
富水,とみず,35.296759,139.145166,0
螢田,ほたるだ,35.285055,139.152036,0
足柄,あしがら,35.271763,139.15447,0
東林間,ひがしりんかん,35.520541,139.438883,0
中央林間,ちゅうおうりんかん,35.508066,139.444105,0
南林間,みなみりんかん,35.495627,139.447911,0
鶴間,つるま,35.49057,139.450572,0
大和,やまと,35.46965,139.461553,0
桜ヶ丘,さくらがおか,35.450486,139.465734,0
高座渋谷,こうざしぶや,35.432519,139.464854,0
長後,ちょうご,35.41261,139.465307,0
湘南台,しょうなんだい,35.396488,139.466451,0
六会日大前,むつあいにちだいまえ,35.383761,139.470665,0
善行,ぜんぎょう,35.36285,139.473199,0
藤沢本町,ふじさわほんまち,35.348188,139.476046,0
本鵠沼,ほんくげぬま,35.331129,139.475412,0
鵠沼海岸,くげぬまかいがん,35.320744,139.47121,0
片瀬江ノ島,かたせえのしま,35.309345,139.482934,0
五月台,さつきだい,35.600174,139.493542,0
栗平,くりひら,35.605731,139.481298,0
黒川,くろかわ,35.613203,139.470731,0
はるひ野,はるひの,35.618885,139.464534,0
唐木田,からきだ,35.616672,139.411622,0
代官山,だいかんやま,35.648193,139.703284,0
中目黒,なかめぐろ,35.643854,139.698621,0
祐天寺,ゆうてんじ,35.637163,139.690758,0
学芸大学,がくげいだいがく,35.628786,139.68522,0
都立大学,とりつだいがく,35.617835,139.676393,0
自由が丘,じゆうがおか,35.607224,139.668664,0
田園調布,でんえんちょうふ,35.596815,139.667356,0
多摩川,たまがわ,35.589591,139.668723,0
新丸子,しんまるこ,35.58049,139.661964,0
元住吉,もとすみよし,35.565698,139.654668,0
日吉,ひよし,35.5539,139.646944,0
綱島,つなしま,35.536906,139.63491,0
大倉山,おおくらやま,35.52243,139.629808,0
妙蓮寺,みょうれんじ,35.498779,139.633194,0
白楽,はくらく,35.489555,139.627875,0
東白楽,ひがしはくらく,35.483523,139.629364,0
反町,たんまち,35.47474,139.625337,0
不動前,ふどうまえ,35.626526,139.71469,0
武蔵小山,むさしこやま,35.620538,139.704524,0
西小山,にしこやま,35.615455,139.698694,0
洗足,せんぞく,35.61043,139.694367,0
大岡山,おおおかやま,35.607456,139.685909,0
奥沢,おくさわ,35.603947,139.672355,0
池尻大橋,いけじりおおはし,35.650603,139.684319,0
三軒茶屋,さんげんぢゃや,35.643716,139.670156,0
駒沢大学,こまざわだいがく,35.633471,139.661702,0
桜新町,さくらしんまち,35.631666,139.644779,0
用賀,ようが,35.626436,139.633928,0
二子玉川,ふたこたまがわ,35.611788,139.626685,0
二子新地,ふたこしんち,35.606994,139.622338,0
高津,たかつ,35.603248,139.616934,0
梶が谷,かじがや,35.593963,139.605885,0
宮崎台,みやざきだい,35.587228,139.591313,0
宮前平,みやまえだいら,35.584951,139.581983,0
鷺沼,さぎぬま,35.579762,139.573268,0
たまプラーザ,たまぷらーざ,35.577427,139.558447,0
あざみ野,あざみの,35.568645,139.553462,0
江田,えだ,35.558671,139.551518,0
市が尾,いちがお,35.551483,139.541496,0
藤が丘,ふじがおか,35.543454,139.527655,0
青葉台,あおばだい,35.542855,139.517376,0
田奈,たな,35.536204,139.504855,0
つくし野,つくしの,35.527559,139.485139,0
すずかけ台,すずかけだい,35.517094,139.481684,0
南町田グランベリーパーク,みなみまちだぐらんべりーぱーく,35.511502,139.470318,0
つきみ野,つきみの,35.510546,139.458651,0
下神明,しもしんめい,35.608704,139.726256,0
戸越公園,とごしこうえん,35.608856,139.718159,0
中延,なかのぶ,35.60571,139.712526,0
荏原町,えばらまち,35.60382,139.707571,0
旗の台,はたのだい,35.604923,139.702286,0
北千束,きたせんぞく,35.606311,139.693303,0
緑が丘,みどりがおか,35.60638,139.679482,0
九品仏,くほんぶつ,35.60538,139.660992,0
尾山台,おやまだい,35.606971,139.653862,0
等々力,とどろき,35.608369,139.647938,0
上野毛,かみのげ,35.611957,139.638917,0
大崎広小路,おおさきひろこうじ,35.622244,139.722339,0
戸越銀座,とごしぎんざ,35.615928,139.714862,0
戸越,とごし,35.614633,139.716495,0
荏原中延,えばらなかのぶ,35.610056,139.712196,0
長原,ながはら,35.60219,139.697881,0
洗足池,せんぞくいけ,35.599648,139.690896,0
石川台,いしかわだい,35.596888,139.685063,0
雪が谷大塚,ゆきがやおおつか,35.592038,139.681083,0
御嶽山,おんたけさん,35.585236,139.682473,0
久が原,くがはら,35.579499,139.685678,0
千鳥町,ちどりちょう,35.572983,139.69142,0
池上,いけがみ,35.572025,139.702822,0
蓮沼,はすぬま,35.564173,139.708544,0
沼部,ぬまべ,35.582526,139.67326,0
鵜の木,うのき,35.575452,139.680554,0
下丸子,しもまるこ,35.571397,139.685576,0
武蔵新田,むさしにった,35.567806,139.692506,0
矢口渡,やぐちのわたし,35.562462,139.700389,0
西太子堂,にしたいしどう,35.644545,139.666382,0
若林,わかばやし,35.645933,139.659911,0
松陰神社前,しょういんじんじゃまえ,35.643947,139.655211,0
世田谷,せたがや,35.643564,139.650945,0
上町,かみまち,35.643656,139.646276,0
宮の坂,みやのさか,35.647508,139.64494,0
松原,まつばら,35.660048,139.642,0
恩田,おんだ,35.545535,139.492127,0
こどもの国,こどものくに,35.558035,139.486657,0
新綱島,しんつなしま,35.536784,139.636071,0
泉岳寺,せんがくじ,35.638692,139.74002,0
北品川,きたしながわ,35.622458,139.739191,0
新馬場,しんばんば,35.61762,139.741366,0
青物横丁,あおものよこちょう,35.609351,139.742958,0
鮫洲,さめず,35.604977,139.742227,0
立会川,たちあいがわ,35.598489,139.738886,0
大森海岸,おおもりかいがん,35.587576,139.73544,0
平和島,へいわじま,35.57868,139.73491,0
大森町,おおもりまち,35.572431,139.732027,0
梅屋敷,うめやしき,35.566873,139.728266,0
京急蒲田,けいきゅうかまた,35.560796,139.723681,0
雑色,ぞうしき,35.549725,139.715005,0
六郷土手,ろくごうどて,35.540577,139.7076,0
京急川崎,けいきゅうかわさき,35.53285,139.700893,0
鶴見市場,つるみいちば,35.517594,139.68642,0
花月総持寺,かげつそうじじ,35.500358,139.672813,0
生麦,なまむぎ,35.4956,139.6673,0
子安,こやす,35.484556,139.644965,0
神奈川新町,かながわしんまち,35.481559,139.640152,0
神奈川,かながわ,35.471304,139.627364,0
戸部,とべ,35.456631,139.61956,0
日ノ出町,ひのでちょう,35.445524,139.626696,0
黄金町,こがねちょう,35.439694,139.62246,0
南太田,みなみおおた,35.436923,139.613408,0
井土ヶ谷,いどがや,35.433895,139.60061,0
弘明寺,ぐみょうじ,35.42437,139.596791,0
上大岡,かみおおおか,35.409418,139.596552,0
屏風浦,びょうぶがうら,35.394176,139.610387,0
杉田,すぎた,35.383796,139.615734,0
京急富岡,けいきゅうとみおか,35.366743,139.629772,0
能見台,のうけんだい,35.360528,139.629233,0
金沢文庫,かなざわぶんこ,35.342966,139.621606,0
金沢八景,かなざわはっけい,35.331223,139.62018,0
追浜,おっぱま,35.315461,139.624905,0
京急田浦,けいきゅうたうら,35.300892,139.625252,0
安針塚,あんじんづか,35.286641,139.64292,0
逸見,へみ,35.28048,139.653149,0
汐入,しおいり,35.280241,139.662443,0
横須賀中央,よこすかちゅうおう,35.27858,139.670217,0
県立大学,けんりつだいがく,35.269731,139.677033,0
堀ノ内,ほりのうち,35.26322,139.686932,0
京急大津,けいきゅうおおつ,35.261068,139.695334,0
馬堀海岸,まぼりかいがん,35.259651,139.707328,0
浦賀,うらが,35.250933,139.714999,0
糀谷,こうじや,35.5545,139.72962,0
大鳥居,おおとりい,35.552531,139.739356,0
穴守稲荷,あなもりいなり,35.550326,139.746669,0
天空橋,てんくうばし,35.548908,139.75423,0
羽田空港第３ターミナル,はねだくうこうだいさんたーみなる,35.544913,139.767217,0
羽田空港第１・第２ターミナル,はねだくうこうだいいち・だいにたーみなる,35.549809,139.785962,0
羽田空港第１ターミナル,はねだくうこうだいいちたーみなる,35.549163,139.784653,0
羽田空港第２ターミナル,はねだくうこうだいにたーみなる,35.550734,139.787979,0
港町,みなとちょう,35.535014,139.712578,0
鈴木町,すずきちょう,35.53535,139.720655,0
川崎大師,かわさきだいし,35.535711,139.725946,0
東門前,ひがしもんぜん,35.536566,139.734298,0
大師橋,だいしばし,35.536611,139.740381,0
小島新田,こじましんでん,35.534798,139.747575,0
六浦,むつうら,35.32269,139.611532,0
神武寺,じんむじ,35.306233,139.592947,0
逗子・葉山,ずし・はやま,35.294189,139.580359,0
新大津,しんおおつ,35.257013,139.69016,0
北久里浜,きたくりはま,35.249355,139.686368,0
ＹＲＰ野比,わいあーるぴーのび,35.212229,139.685068,0
京急長沢,けいきゅうながさわ,35.20548,139.674048,0
津久井浜,つくいはま,35.198419,139.665279,0
三浦海岸,みうらかいがん,35.188084,139.653138,0
三崎口,みさきぐち,35.177515,139.633207,0
田原町,たわらまち,35.709897,139.790897,0
稲荷町,いなりちょう,35.711273,139.782593,0
末広町,すえひろちょう,35.702972,139.771713,0
日本橋,にほんばし,35.682078,139.773516,0
京橋,きょうばし,35.676856,139.770126,0
宝町,たからちょう,35.675461,139.771767,0
銀座,ぎんざ,35.671989,139.763965,0
虎ノ門,とらのもん,35.670236,139.749832,0
溜池山王,ためいけさんのう,35.673621,139.741419,0
赤坂見附,あかさかみつけ,35.677021,139.737047,0
永田町,ながたちょう,35.678757,139.740258,0
青山一丁目,あおやまいっちょうめ,35.672765,139.724159,0
外苑前,がいえんまえ,35.670527,139.717857,0
表参道,おもてさんどう,35.665247,139.712314,0
新大塚,しんおおつか,35.72569,139.729971,0
茗荷谷,みょうがだに,35.716989,139.737184,0
後楽園,こうらくえん,35.707898,139.751864,0
本郷三丁目,ほんごうさんちょうめ,35.706671,139.759914,0
淡路町,あわじちょう,35.694959,139.767458,0
小川町,おがわまち,35.695178,139.766872,0
大手町,おおてまち,35.686564,139.7662,0
霞ケ関,かすみがせき,35.673838,139.750899,0
国会議事堂前,こっかいぎじどうまえ,35.67393,139.745219,0
四谷三丁目,よつやさんちょうめ,35.687958,139.720103,0
新宿御苑前,しんじゅくぎょえんまえ,35.688588,139.71069,0
新宿三丁目,しんじゅくさんちょうめ,35.690847,139.704895,0
西新宿,にししんじゅく,35.694298,139.692778,0
中野坂上,なかのさかうえ,35.69792,139.68291,0
新中野,しんなかの,35.697491,139.66903,0
東高円寺,ひがしこうえんじ,35.697802,139.657822,0
新高円寺,しんこうえんじ,35.697985,139.648068,0
南阿佐ケ谷,みなみあさがや,35.699624,139.63576,0
中野新橋,なかのしんばし,35.692123,139.673997,0
中野富士見町,なかのふじみちょう,35.690514,139.666933,0
方南町,ほうなんちょう,35.683496,139.656498,0
三ノ輪,みのわ,35.729623,139.791485,0
入谷,いりや,35.719862,139.783924,0
小伝馬町,こでんまちょう,35.690737,139.778433,0
人形町,にんぎょうちょう,35.686307,139.782285,0
茅場町,かやばちょう,35.679752,139.780005,0
築地,つきじ,35.668115,139.772603,0
東銀座,ひがしぎんざ,35.669464,139.767253,0
日比谷,ひびや,35.67459,139.76017,0
虎ノ門ヒルズ,とらのもんひるず,35.667409,139.747758,0
神谷町,かみやちょう,35.662978,139.745069,0
六本木,ろっぽんぎ,35.662836,139.731443,0
広尾,ひろお,35.652279,139.722202,0
落合,おちあい,35.710976,139.687284,0
早稲田,わせだ,35.705723,139.721319,0
神楽坂,かぐらざか,35.70379,139.734546,0
九段下,くだんした,35.695589,139.751948,0
竹橋,たけばし,35.690662,139.756817,0
門前仲町,もんぜんなかちょう,35.671851,139.796209,0
木場,きば,35.669351,139.807042,0
東陽町,とうようちょう,35.669629,139.817596,0
南砂町,みなみすなまち,35.668796,139.83065,0
西葛西,にしかさい,35.664631,139.859259,0
葛西,かさい,35.663554,139.872458,0
浦安,うらやす,35.665932,139.893193,0
南行徳,みなみぎょうとく,35.672687,139.902311,0
行徳,ぎょうとく,35.682686,139.914254,0
妙典,みょうでん,35.690935,139.924209,0
原木中山,ばらきなかやま,35.703517,139.942029,0
北綾瀬,きたあやせ,35.777117,139.832035,0
千駄木,せんだぎ,35.725549,139.763243,0
根津,ねづ,35.7174,139.765655,0
湯島,ゆしま,35.708243,139.769916,0
二重橋前,にじゅうばしまえ,35.681071,139.761948,0
赤坂,あかさか,35.67323,139.738348,0
乃木坂,のぎざか,35.666572,139.726215,0
平和台,へいわだい,35.757863,139.653762,0
氷川台,ひかわだい,35.74955,139.665567,0
千川,せんかわ,35.738229,139.689271,0
要町,かなめちょう,35.73323,139.698715,0
東池袋,ひがしいけぶくろ,35.725732,139.719546,0
東池袋四丁目,ひがしいけぶくろよんちょうめ,35.72528,139.720012,0
護国寺,ごこくじ,35.719044,139.72754,0
江戸川橋,えどがわばし,35.709495,139.733538,0
麹町,こうじまち,35.684006,139.737613,0
桜田門,さくらだもん,35.677405,139.75149,0
銀座一丁目,ぎんざいっちょうめ,35.67435,139.767045,0
新富町,しんとみちょう,35.670462,139.773711,0
月島,つきしま,35.664871,139.784233,0
豊洲,とよす,35.654908,139.79621,0
辰巳,たつみ,35.645576,139.81052,0
半蔵門,はんぞうもん,35.685703,139.74163,0
神保町,じんぼうちょう,35.695966,139.757606,0
水天宮前,すいてんぐうまえ,35.682683,139.785377,0
清澄白河,きよすみしらかわ,35.682105,139.798851,0
住吉,すみよし,35.689073,139.815681,0
赤羽岩淵,あかばねいわぶち,35.783417,139.722103,0
志茂,しも,35.777948,139.732599,0
王子神谷,おうじかみや,35.765172,139.735933,0
西ケ原,にしがはら,35.746008,139.742322,0
本駒込,ほんこまごめ,35.724155,139.753828,0
東大前,とうだいまえ,35.717633,139.758025,0
六本木一丁目,ろっぽんぎいっちょうめ,35.665595,139.739,0
麻布十番,あざぶじゅうばん,35.654682,139.737051,0
白金高輪,しろかねたかなわ,35.642903,139.734104,0
白金台,しろかねだい,35.637917,139.726133,0
雑司が谷,ぞうしがや,35.720233,139.714795,0
鬼子母神前,きしぼじんまえ,35.720403,139.714916,0
西早稲田,にしわせだ,35.708242,139.709101,0
東新宿,ひがししんじゅく,35.698915,139.707593,0
北参道,きたさんどう,35.678459,139.705453,0
平沼橋,ひらぬまばし,35.460355,139.616897,0
西横浜,にしよこはま,35.453437,139.608745,0
天王町,てんのうちょう,35.453984,139.602554,0
星川,ほしかわ,35.458634,139.594816,0
和田町,わだまち,35.463597,139.586786,0
上星川,かみほしかわ,35.467694,139.580078,0
西谷,にしや,35.478092,139.565721,0
鶴ヶ峰,つるがみね,35.475031,139.549586,0
二俣川,ふたまたがわ,35.463335,139.532207,0
希望ヶ丘,きぼうがおか,35.460399,139.5143,0
三ツ境,みつきょう,35.467779,139.502662,0
瀬谷,せや,35.470412,139.482574,0
相模大塚,さがみおおつか,35.470666,139.441232,0
さがみ野,さがみの,35.471485,139.429055,0
かしわ台,かしわだい,35.466744,139.415851,0
南万騎が原,みなみまきがはら,35.452522,139.526344,0
緑園都市,りょくえんとし,35.439502,139.521841,0
弥生台,やよいだい,35.429933,139.506615,0
いずみ野,いずみの,35.429434,139.495135,0
いずみ中央,いずみちゅうおう,35.415385,139.48727,0
ゆめが丘,ゆめがおか,35.405436,139.482192,0
羽沢横浜国大,はざわよこはまこくだい,35.481206,139.586102,0
伊奈,いな,34.802857,137.354743,0
小田渕,おだぶち,34.814739,137.34559,0
国府,こう,34.83752,137.328101,0
御油,ごゆ,34.846113,137.321443,0
名電赤坂,めいでんあかさか,34.859331,137.311152,0
名電長沢,めいでんながさわ,34.871623,137.288298,0
本宿,もとじゅく,34.893025,137.260014,0
名電山中,めいでんやまなか,34.899474,137.242829,0
藤川,ふじかわ,34.913304,137.218428,0
美合,みあい,34.923763,137.196317,0
男川,おとがわ,34.937461,137.183296,0
東岡崎,ひがしおかざき,34.951904,137.167333,0
岡崎公園前,おかざきこうえんまえ,34.954984,137.153309,0
中岡崎,なかおかざき,34.956231,137.152723,0
矢作橋,やはぎばし,34.961149,137.139957,0
宇頭,うとう,34.971367,137.118103,0
新安城,しんあんじょう,34.986885,137.085443,0
牛田,うしだ,34.999294,137.060946,0
知立,ちりゅう,35.006198,137.039628,0
一ツ木,ひとつぎ,35.01367,137.02551,0
富士松,ふじまつ,35.029759,137.016508,0
豊明,とよあけ,35.041127,137.008161,0
前後,ぜんご,35.05227,136.995665,0
中京競馬場前,ちゅうきょうけいばじょうまえ,35.061302,136.98158,0
有松,ありまつ,35.067687,136.971084,0
左京山,さきょうやま,35.070553,136.960301,0
鳴海,なるみ,35.079149,136.950096,0
本星崎,もとほしざき,35.087392,136.937378,0
本笠寺,もとかさでら,35.099199,136.933409,0
桜,さくら,35.106062,136.934586,0
呼続,よびつぎ,35.114722,136.930387,0
堀田,ほりた,35.120251,136.919839,0
神宮前,じんぐうまえ,35.125857,136.912485,0
山王,さんのう,35.15233,136.888461,0
栄生,さこう,35.183687,136.873051,0
東枇杷島,ひがしびわじま,35.189808,136.870168,0
西枇杷島,にしびわじま,35.195015,136.865685,0
二ツ杁,ふたついり,35.194646,136.859583,0
新川橋,しんかわばし,35.195701,136.851989,0
須ヶ口,すかぐち,35.198684,136.846229,0
丸ノ内,まるのうち,35.204742,136.841927,0
新清洲,しんきよす,35.211249,136.835607,0
大里,おおさと,35.226216,136.818428,0
奥田,おくだ,35.235412,136.810917,0
国府宮,こうのみや,35.254218,136.802963,0
島氏永,しまうじなが,35.270777,136.800987,0
妙興寺,みょうこうじ,35.287178,136.798231,0
今伊勢,いまいせ,35.31836,136.789273,0
石刀,いわと,35.326204,136.785407,0
新木曽川,しんきそがわ,35.342047,136.779421,0
黒田,くろだ,35.350213,136.777502,0
木曽川堤,きそがわづつみ,35.365067,136.770486,0
笠松,かさまつ,35.37466,136.764664,0
岐南,ぎなん,35.389716,136.769165,0
茶所,ちゃじょ,35.402048,136.768917,0
加納,かのう,35.405209,136.765984,0
名鉄岐阜,めいてつぎふ,35.411136,136.760066,0
八幡,やわた,34.82916,137.352113,0
諏訪町,すわちょう,34.823464,137.370479,0
稲荷口,いなりぐち,34.818435,137.387703,0
北安城,きたあんじょう,34.964677,137.092146,0
南安城,みなみあんじょう,34.951976,137.092457,0
碧海古井,へきかいふるい,34.93723,137.090863,0
堀内公園,ほりうちこうえん,34.927834,137.089636,0
桜井,さくらい,34.917477,137.088345,0
南桜井,みなみさくらい,34.906302,137.07721,0
米津,よねづ,34.892822,137.060993,0
桜町前,さくらまちまえ,34.880107,137.062444,0
西尾口,にしおぐち,34.870647,137.062661,0
